frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft
2,1,46,Dark,ROC,13,170.03796190183365,37.15067519081963
2,1,47,Dark,ROC,15,174.18901856342242,15.72866095436944
2,1,48,Light,Switzerland,3,179.61829770656306,38.48670376671685
2,1,50,Dark,ROC,17,173.57027057245082,26.80218325720893
2,1,51,Light,Switzerland,100,180.07601770390767,44.279209772745766
2,1,52,Light,Switzerland,9,181.0765684397361,16.200713846418594
2,1,54,Dark,ROC,100,192.50691367816407,43.31808540556166
2,1,55,Light,Switzerland,26,177.2456570046959,26.651713583204483
2,1,56,Dark,ROC,100,193.6910393839445,43.29284350077311
3,1,46,Dark,ROC,13,169.96203373071333,37.18096998002794
3,1,47,Dark,ROC,15,174.00520338355324,15.66373454199897
3,1,48,Light,Switzerland,3,179.51845773004248,38.47028414408366
3,1,50,Dark,ROC,17,173.50443121785554,26.86099396811592
3,1,51,Light,Switzerland,100,180.01301719378912,44.2898784743415
3,1,52,Light,Switzerland,9,180.85232156333856,16.067564487457275
3,1,54,Dark,ROC,100,192.4502459749553,43.31573910183377
3,1,55,Light,Switzerland,26,177.1605681008218,26.67049301995172
3,1,56,Dark,ROC,100,193.396738560767,43.03638484742906
4,1,46,Dark,ROC,13,169.92724696724062,37.23048554526435
4,1,47,Dark,ROC,15,173.91944844309035,15.70271200603909
4,1,48,Light,Switzerland,3,179.45950803261965,38.53623284233941
4,1,50,Dark,ROC,17,173.4580161106608,26.934440930684406
4,1,51,Light,Switzerland,100,179.94225353589,44.35221089257134
4,1,52,Light,Switzerland,9,180.73940106495976,16.10883421368069
4,1,54,Dark,ROC,100,192.4037762745975,43.425704638163246
4,1,55,Light,Switzerland,26,177.12008181113038,26.759720113542347
4,1,56,Dark,ROC,100,193.30502204690296,43.098181353675
5,1,46,Dark,ROC,13,170.12451390247654,37.20918416976929
5,1,47,Dark,ROC,15,173.9485902735074,15.670030381944445
5,1,48,Light,Switzerland,3,179.5901385530803,38.52537049187554
5,1,50,Dark,ROC,17,173.4477635146467,26.8137526512146
5,1,51,Light,Switzerland,100,180.11326115971602,44.36697324117025
5,1,52,Light,Switzerland,9,180.75764610003912,16.073662175072563
5,1,54,Dark,ROC,100,192.562096447339,43.4434257613288
5,1,55,Light,Switzerland,26,177.38324269412456,26.950234572092693
5,1,56,Dark,ROC,100,193.4643685711092,43.11927106645372
6,1,46,Dark,ROC,13,170.23247734165363,37.199767430623375
6,1,47,Dark,ROC,15,174.0119292612366,15.673263867696129
6,1,48,Light,Switzerland,3,179.75283709749553,38.50297027164036
6,1,50,Dark,ROC,17,173.37579880716123,26.63322687149048
6,1,51,Light,Switzerland,100,180.2283653846154,44.39119286007352
6,1,52,Light,Switzerland,9,180.8400162643952,16.120889981587727
6,1,54,Dark,ROC,100,192.6635087069544,43.46247540579902
6,1,55,Light,Switzerland,26,177.4887603595986,26.988941828409832
6,1,56,Dark,ROC,100,193.6756222747093,43.25744178560045
7,1,46,Dark,ROC,13,169.99794511334414,37.191926903194855
7,1,47,Dark,ROC,15,173.87143921553556,15.598740577697754
7,1,48,Light,Switzerland,3,179.61486925592575,38.43482388390435
7,1,50,Dark,ROC,17,173.20345911015767,26.542112827301025
7,1,51,Light,Switzerland,100,180.06670411029742,44.36306423611112
7,1,52,Light,Switzerland,9,180.7330245835197,16.064799361758762
7,1,55,Light,Switzerland,26,177.19323664956954,26.912864844004314
7,1,56,Dark,ROC,100,193.3478667612366,42.97108014424642
8,1,46,Dark,ROC,13,169.95719677647023,37.20228486590916
8,1,47,Dark,ROC,15,173.81944468708073,15.574953291151258
8,1,48,Light,Switzerland,3,179.60978117313283,38.43952099482218
8,1,50,Dark,ROC,17,173.15432526344478,26.51405625873142
8,1,51,Light,Switzerland,100,180.06313371743627,44.3796009487576
8,1,52,Light,Switzerland,9,180.69024538098168,16.060714721679688
8,1,55,Light,Switzerland,26,177.2174214207849,26.871968905131023
8,1,56,Dark,ROC,100,193.2704099815519,42.917660077412926
8,1,54,Dark,ROC,100,192.4894001914692,43.36296690834893
9,1,46,Dark,ROC,13,170.03885799980551,37.16693087632461
9,1,47,Dark,ROC,15,173.88769550989892,15.629975690595064
