frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft
301,1,1,Light,Canada,6,171.07170528077484,46.07233974668715
301,1,2,Dark,USA,2,194.27857100430447,41.64763874477811
301,1,3,Dark,USA,37,194.2585243948457,47.18264129426744
301,1,4,Light,Canada,11,202.732671693314,67.35236207644145
301,1,5,Dark,USA,28,174.11630047028734,38.757969803280304
301,1,7,Dark,USA,5,191.9905060305792,53.0530301729838
301,1,8,Dark,USA,26,172.98837296651388,53.21954117880927
302,1,1,Light,Canada,6,171.4839710105937,46.31779193878174
302,1,2,Dark,USA,2,193.9735044093806,41.85558160146078
302,1,3,Dark,USA,37,194.265555994242,47.19038274553087
302,1,4,Light,Canada,11,202.4875265541145,67.66950488090515
302,1,5,Dark,USA,28,174.35692529558924,39.047254191504585
302,1,7,Dark,USA,5,191.960130394678,53.1769699520535
302,1,8,Dark,USA,26,172.86405341569767,53.30534113778008
303,1,1,Light,Canada,6,171.71724759615384,46.697785059611
303,1,2,Dark,USA,2,193.80500807105324,41.97437392340766
303,1,3,Dark,USA,37,194.60239581004024,47.427908844418
303,1,4,Light,Canada,11,202.6523323946221,68.08715032206642
303,1,5,Dark,USA,28,174.30469055721713,39.33212068345812
303,1,7,Dark,USA,5,192.4468611988484,53.71610641479492
303,1,8,Dark,USA,26,172.41076638318987,53.450753423902725
304,1,1,Light,Canada,6,171.85785774681352,47.065519756741
304,1,2,Dark,USA,2,193.2457557091346,42.17344946331448
304,1,3,Dark,USA,37,194.31217855545617,47.44476980633206
304,1,4,Light,Canada,11,202.6486418968024,68.44763331943088
304,1,5,Dark,USA,28,173.9867836503522,39.677401118808326
304,1,7,Dark,USA,5,192.2627948904293,53.89230887095133
304,1,8,Dark,USA,26,172.02311125125783,53.4199947781033
305,1,1,Light,Canada,6,172.08041223515767,47.08923949135674
305,1,2,Dark,USA,2,193.2051602331172,42.00976663165623
305,1,3,Dark,USA,37,194.441127606496,47.34068804317051
305,1,4,Light,Canada,11,202.85729696584303,68.47464058134291
305,1,5,Dark,USA,28,174.1153505492509,39.71667581134373
305,1,7,Dark,USA,5,192.43192450944767,53.86275039778816
305,1,8,Dark,USA,26,172.08161328474398,53.32062588797675
306,1,1,Light,Canada,6,171.58101581716795,47.41392109129164
306,1,2,Dark,USA,2,192.4046060906753,42.22267230351766
306,1,3,Dark,USA,37,193.7679065574687,47.4038310845693
306,1,4,Light,Canada,11,201.99363312695664,68.76634445455339
306,1,5,Dark,USA,28,173.3601305693761,39.868320888943146
306,1,7,Dark,USA,5,191.9452592170729,54.38444720374213
306,1,8,Dark,USA,26,171.03696219183252,53.33036687639024
307,1,1,Light,Canada,6,171.90516818188172,47.794398334291245
307,1,2,Dark,USA,2,191.99170708016547,42.689059840308296
307,1,3,Dark,USA,37,193.4696313520237,47.49276545312669
307,1,4,Light,Canada,11,202.04381516239937,68.83348319265578
307,1,5,Dark,USA,28,173.4070479336706,40.393176873524986
307,1,7,Dark,USA,5,192.2696299544388,54.9671479066213
307,1,8,Dark,USA,26,171.24460182804114,53.69900902112325
308,1,1,Light,Canada,6,172.2456231213559,48.22740869844396
308,1,2,Dark,USA,2,191.9418395808567,42.80396909037267
308,1,3,Dark,USA,37,193.95662779385447,47.57954835758189
308,1,4,Light,Canada,11,202.40613662179229,69.15070311285842
308,1,5,Dark,USA,28,173.67894131151658,40.7497634455039
308,1,7,Dark,USA,5,192.71890820670268,55.39165047432592
308,1,8,Dark,USA,26,171.0502680515803,53.910222076967095
309,1,1,Light,Canada,6,172.39266170337083,48.57181092508208
309,1,2,Dark,USA,2,191.63518202263123,43.00302731311828
309,1,3,Dark,USA,37,193.94208328862769,47.64312725418701
309,1,4,Light,Canada,11,202.4045139858665,69.34501139353013
309,1,5,Dark,USA,28,173.65467354979378,41.07448589315078
309,1,7,Dark,USA,5,192.88848981703688,55.80961979764165
309,1,8,Dark,USA,26,170.8000033118925,54.05633409474629
310,1,1,Light,Canada,6,172.5491929650431,48.91876082099686
310,1,2,Dark,USA,2,191.3466544628249,43.20229598981456
310,1,3,Dark,USA,37,193.95483867459225,47.70946268197033
310,1,4,Light,Canada,11,202.4151484359652,69.52141313021669
310,1,5,Dark,USA,28,173.65596310735498,41.40399621677916
310,1,7,Dark,USA,5,193.07412225568544,56.23010847916852
310,1,8,Dark,USA,26,170.54768582786056,54.1947371761968
311,1,1,Light,Canada,6,172.71365958830384,49.26284409688096
311,1,2,Dark,USA,2,191.07492050376533,43.396089385317374
311,1,3,Dark,USA,37,193.99036551554863,47.77550461239891
311,1,4,Light,Canada,11,202.43788926916244,69.67553839838766
311,1,5,Dark,USA,28,173.67777367188256,41.73225293090066
311,1,7,Dark,USA,5,193.26984469277227,56.643825334766056
311,1,8,Dark,USA,26,170.28827271472366,54.31460546127559
312,1,1,Light,Canada,6,172.88330552533526,49.597715905192814
312,1,2,Dark,USA,2,190.81760881114897,43.57961061569552
312,1,3,Dark,USA,37,194.0400082930313,47.8364396099908
312,1,4,Light,Canada,11,202.47119124247544,69.80165604058453
312,1,5,Dark,USA,28,173.71519563009662,42.05206847708625
312,1,7,Dark,USA,5,193.46882223194547,57.042160082007946
312,1,8,Dark,USA,26,170.0203856536803,54.40769155509966
313,1,1,Light,Canada,6,173.0548418129916,49.91971749749273
313,1,2,Dark,USA,2,190.5710879833254,43.75194248416831
313,1,3,Dark,USA,37,194.09407027010707,47.88887202040778
313,1,4,Light,Canada,11,202.5123775302759,69.89660965294266
313,1,5,Dark,USA,28,173.7632548602353,42.35772335953482
313,1,7,Dark,USA,5,193.6668324019594,57.42254754036873
313,1,8,Dark,USA,26,169.74311744104065,54.47164364312405
314,1,1,Light,Canada,6,173.22959659941242,50.22877577346932
314,1,2,Dark,USA,2,190.33314786297703,43.91622605315196
314,1,3,Dark,USA,37,194.1463374733001,47.93100176707628
314,1,4,Light,Canada,11,202.5643194765956,69.96102892259296
314,1,5,Dark,USA,28,173.82104769976044,42.64694241067863
314,1,7,Dark,USA,5,193.865049789176,57.78611573548329
314,1,8,Dark,USA,26,169.4610221515265,54.51016575075432
315,1,1,Light,Canada,6,173.41235423564737,50.52581231105931
315,1,2,Dark,USA,2,190.10625696704324,44.0747488632236
315,1,3,Dark,USA,37,194.19813963131705,47.96148726561796
315,1,4,Light,Canada,11,202.63577817734568,69.99907026337345
315,1,5,Dark,USA,28,173.8924124519173,42.91745800568188
315,1,7,Dark,USA,5,194.06844387221605,58.13274178221707
315,1,8,Dark,USA,26,169.1822131141833,54.52896241878466
316,1,1,Light,Canada,6,173.60355573054557,50.81156048096069
316,1,2,Dark,USA,2,189.89183165364864,44.22930437486931
316,1,3,Dark,USA,37,194.2495182438052,47.97956978042373
316,1,4,Light,Canada,11,202.7298125568269,70.01737897372931
316,1,5,Dark,USA,28,173.97740144621702,43.16544077010809
316,1,7,Dark,USA,5,194.2772311703613,58.461267454689846
316,1,8,Dark,USA,26,168.90978121931926,54.532553250026105
317,1,1,Light,Canada,6,173.80014486104736,51.086585748812325
317,1,2,Dark,USA,2,189.68929323098587,44.38293131054128
317,1,3,Dark,USA,37,194.296929127982,47.98521130959162
317,1,4,Light,Canada,11,202.84302521980328,70.02295657854359
317,1,5,Dark,USA,28,174.07261382730968,43.3874445402611
317,1,7,Dark,USA,5,194.4878171005396,58.77068193937303
317,1,8,Dark,USA,26,168.6442984511968,54.52472388234845
318,1,1,Light,Canada,6,173.99763284260976,51.35182866745593
318,1,2,Dark,USA,2,189.49791448323217,44.53902608262059
318,1,3,Dark,USA,37,194.337007357687,47.9789059588136
318,1,4,Light,Canada,11,202.96883228384064,70.02320417539963
318,1,5,Dark,USA,28,174.17381073696976,43.58132315478348
318,1,7,Dark,USA,5,194.69600569589176,59.06054773833203
318,1,8,Dark,USA,26,168.38481067639168,54.508635701375496
319,1,1,Light,Canada,6,174.19030084958325,51.60830736394973
319,1,2,Dark,USA,2,189.3166607904192,44.7009567637567
319,1,3,Dark,USA,37,194.36646864222368,47.96151041778084
319,1,4,Light,Canada,11,203.0978011929904,70.02520659621814
319,1,5,Dark,USA,28,174.2759652252955,43.74645187330793
319,1,7,Dark,USA,5,194.89755710347825,59.33138165387357
319,1,8,Dark,USA,26,168.12884272601204,54.48632295579079
320,1,1,Light,Canada,6,174.37179815802904,51.856992166029656
320,1,2,Dark,USA,2,189.1441560837214,44.87177008289581
320,1,3,Dark,USA,37,194.38223539740545,47.93420766304041
320,1,4,Light,Canada,11,203.21853498223976,70.0351960885751
320,1,5,Dark,USA,28,174.37358657655352,43.88378701982872
320,1,7,Dark,USA,5,195.0888229763721,59.58512937216205
320,1,8,Dark,USA,26,167.87276644809913,54.45863175907676
321,1,1,Light,Canada,6,174.5361225577604,52.09891940888517
321,1,2,Dark,USA,2,188.97878902941247,45.05403759776786
321,1,3,Dark,USA,37,194.3817616120735,47.89857579596077
321,1,4,Light,Canada,11,203.3190146650105,70.05834288311948
321,1,5,Dark,USA,28,174.46136023820128,43.99578061245582
321,1,7,Dark,USA,5,195.2672710439709,59.825558607227066
321,1,8,Dark,USA,26,167.6124806903142,54.42555944561956
322,1,1,Light,Canada,6,174.6787690016851,52.33542535797049
322,1,2,Dark,USA,2,188.81892806101632,45.2497690307484
322,1,3,Dark,USA,37,194.36342698027704,47.85666007697999
322,1,4,Light,Canada,11,203.3880821202103,70.09876239004949
322,1,5,Dark,USA,28,174.5349865705599,44.08612518877117
322,1,7,Dark,USA,5,195.4316860621412,60.05832872107816
322,1,8,Dark,USA,26,167.344275562349,54.386819330804016
323,1,1,Light,Canada,6,174.79775781854732,52.56834622761596
323,1,2,Dark,USA,2,188.6632164176592,45.46030700649793
323,1,3,Dark,USA,37,194.3268833101599,47.81094669920441
323,1,4,Light,Canada,11,203.41665531317648,70.159457155664
323,1,5,Dark,USA,28,174.59199907783255,44.15933671217125
323,1,7,Dark,USA,5,195.58196810737417,60.29058455310472
323,1,8,Dark,USA,26,167.06568639820466,54.34241816157818
324,1,1,Light,Canada,6,174.89430848572354,52.80009049237309
324,1,2,Dark,USA,2,188.51093293085623,45.68619857106857
324,1,3,Dark,USA,37,194.2733125579548,47.764200155832754
324,1,4,Light,Canada,11,203.39847393287567,70.24199705601802
324,1,5,Dark,USA,28,174.6323494711098,44.22026014477758
324,1,7,Dark,USA,5,195.71864632669383,60.530070344278
324,1,8,Dark,USA,26,166.77621732461247,54.29310453800964
325,1,1,Light,Canada,6,174.97290718968367,53.03355768488334
325,1,2,Dark,USA,2,188.3622346478914,45.92709491820131
325,1,3,Dark,USA,37,194.2054885356138,47.719207514571565
325,1,4,Light,Canada,11,203.330305615254,70.3460231055869
325,1,5,Dark,USA,28,174.65850906453218,44.273619474351655
325,1,7,Dark,USA,5,195.8422229874182,60.783945083967815
325,1,8,Dark,USA,26,166.47776756744213,54.240639326278966
326,1,1,Light,Canada,6,175.04060364480642,53.2719418235767
326,1,2,Dark,USA,2,188.2180157445912,46.18179476695221
326,1,3,Dark,USA,37,194.12744856878825,47.67852809622927
326,1,4,Light,Canada,11,203.21161191520264,70.4689240948012
326,1,5,Dark,USA,28,174.6748993633943,44.32370080820733
326,1,7,Dark,USA,5,195.9524159580756,61.05766030284728
326,1,8,Dark,USA,26,166.17452985576605,54.18786776208548
327,1,1,Light,Canada,6,175.10562662788325,53.51843788853948
327,1,2,Dark,USA,2,188.0793076405775,46.44849727832862
327,1,3,Dark,USA,37,194.04371115552155,47.644317951098245
