frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft
297,2,32,Dark,Finland,15,191.55657773367625,33.98695707321167
298,2,32,Dark,Finland,15,190.9839609654517,33.72685962253147
299,2,32,Dark,Finland,15,190.53319613707515,33.757690323723686
299,2,34,Dark,Finland,100,193.9131898828824,44.94920783572727
300,2,32,Dark,Finland,15,188.66305274485688,33.81592909495036
300,2,34,Dark,Finland,100,192.95922895237032,45.35133997599284
301,2,32,Dark,Finland,15,188.96687461566407,33.79122760560777
301,2,34,Dark,Finland,100,194.54138249105543,45.40383683310615
302,2,32,Dark,Finland,15,188.9663941958296,33.679167959425186
302,2,34,Dark,Finland,100,194.92296686326029,45.320396688249375
303,2,32,Dark,Finland,15,188.15083785219144,33.87644211451212
303,2,34,Dark,Finland,100,194.55348033597943,45.34404436747233
304,2,32,Dark,Finland,15,187.1817146681369,33.78972222575395
304,2,34,Dark,Finland,100,194.62346877096377,45.4690604739719
305,2,32,Dark,Finland,15,186.5491636323717,33.81177367320909
305,2,34,Dark,Finland,100,195.3582709078712,45.87526824739244
306,2,32,Dark,Finland,15,185.9114436159961,33.84748612239403
306,2,34,Dark,Finland,100,195.7134475262617,46.17418997271656
307,2,32,Dark,Finland,15,185.2722089214091,33.89985141900469
307,2,34,Dark,Finland,100,196.0055447966197,46.30341844282252
308,2,32,Dark,Finland,15,184.6449896303248,33.96990905274309
308,2,34,Dark,Finland,100,196.2619176236069,46.37398548065286
309,2,32,Dark,Finland,15,184.04547858005364,34.05705366371504
309,2,34,Dark,Finland,100,196.47731200324813,46.37590666710673
310,2,32,Dark,Finland,15,183.4754619239751,34.16051700515179
310,2,34,Dark,Finland,100,196.64638048547056,46.3129113797642
311,2,32,Dark,Finland,15,182.93044809959727,34.27815625640241
311,2,34,Dark,Finland,100,196.77794872951404,46.20240092855873
312,2,32,Dark,Finland,15,182.4076066404982,34.407368697524035
312,2,34,Dark,Finland,100,196.89449287821,46.07062268325019
313,2,32,Dark,Finland,15,181.90461541231377,34.547211506108255
314,2,32,Dark,Finland,15,181.41671325784893,34.69763466472614
315,2,32,Dark,Finland,15,180.9370431214317,34.85941116396993
315,2,34,Dark,Finland,100,197.018953729074,45.9446057965271
316,2,32,Dark,Finland,15,180.4575987441151,35.03376597580565
316,2,34,Dark,Finland,100,197.16617451122025,45.842494010644856
317,2,32,Dark,Finland,15,179.97034598973855,35.22186058685725
317,2,34,Dark,Finland,100,197.3425665886174,45.77125408210614
318,2,32,Dark,Finland,15,179.46825229956963,35.424340565525995
318,2,34,Dark,Finland,100,197.5479484583672,45.72912743328743
319,2,32,Dark,Finland,15,178.94622003087707,35.64111280045178
319,2,34,Dark,Finland,100,197.77747101262315,45.70714706304479
320,2,32,Dark,Finland,15,178.40184432276163,35.87140529135003
320,2,34,Dark,Finland,100,198.0179140746772,45.69426764971431
321,2,32,Dark,Finland,15,177.8359085625345,36.11404712641952
321,2,34,Dark,Finland,100,198.2477176121078,45.681743179925775
322,2,32,Dark,Finland,15,177.25258242012646,36.367910772311305
322,2,34,Dark,Finland,100,198.44362183240747,45.663522688494695
323,2,32,Dark,Finland,15,176.6591773387342,36.63249473076681
323,2,34,Dark,Finland,100,198.59324653559003,45.63459781216636
324,2,32,Dark,Finland,15,176.06541854933494,36.908559129134055
324,2,34,Dark,Finland,100,198.9368964179897,45.59312634997898
325,2,32,Dark,Finland,15,175.48240768531736,37.1986352862947
325,2,34,Dark,Finland,100,199.2363071612254,45.46412017610338
326,2,32,Dark,Finland,15,174.9214842445699,37.50721897235198
326,2,34,Dark,Finland,100,198.8096069991056,45.56650638580322
327,2,32,Dark,Finland,15,174.38047047012935,37.84465962915962
327,2,34,Dark,Finland,100,198.72470371198568,45.53561263614231
328,2,32,Dark,Finland,15,173.8389612508666,38.22977711083762
328,2,34,Dark,Finland,100,198.67519863176432,45.32804807027181
329,2,32,Dark,Finland,15,173.2758541653216,38.68363858771606
329,2,34,Dark,Finland,100,198.6791075022361,45.114075077904594
330,2,32,Dark,Finland,15,172.68000851826054,39.22235414281829
330,2,34,Dark,Finland,100,199.0129556127013,45.35212808185154
331,2,32,Dark,Finland,15,172.0520393819433,39.85300018650008
332,2,32,Dark,Finland,15,171.4032996975678,40.57086681311576
335,2,32,Dark,Finland,15,170.75245540291212,41.35878878042342
337,2,32,Dark,Finland,15,170.12058540814132,42.188966580414814
338,2,32,Dark,Finland,15,169.5258746314464,43.02706743540231
