frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft
1,3,1,Dark,USA,33,193.2631818467688,42.4866697523329
1,3,2,Dark,USA,100,173.24918634349845,36.020193629794655
1,3,4,Dark,USA,5,179.58496312122654,38.96888944837782
1,3,5,Dark,USA,25,181.0882186207234,35.89266459147135
1,3,7,Dark,USA,28,179.27258104245865,46.464577780829536
1,3,8,Light,Finland,33,164.10277883567196,15.475859112209744
1,3,9,Light,Finland,24,173.59478290264423,25.74094692866008
1,3,10,Dark,USA,2,179.13919902658208,16.061363220214844
1,3,11,Light,Finland,16,172.82006224494074,16.74519141515096
1,3,12,Dark,USA,100,148.21608104944656,20.43548583984375
2,3,1,Dark,USA,33,193.27115244856887,42.499004734887016
2,3,2,Dark,USA,100,173.33460280635063,36.10414716932509
2,3,4,Dark,USA,5,179.61967345427104,39.00273746914334
2,3,5,Dark,USA,25,180.8651837125448,35.650486416286896
2,3,7,Dark,USA,28,179.23471522459192,46.54871145884196
2,3,8,Light,Finland,33,164.05891868850625,15.444082683987087
2,3,9,Light,Finland,24,173.72400491949912,25.89259200625949
2,3,10,Dark,USA,2,179.11634632854427,16.038981013827854
2,3,11,Light,Finland,16,172.8095912762746,16.747168434990776
2,3,12,Dark,USA,100,148.96555782857223,21.581517855326336
3,3,1,Dark,USA,33,192.70340539048524,42.39860004848904
3,3,2,Dark,USA,100,172.72596546916927,35.66678444544474
3,3,4,Dark,USA,5,179.05783337642555,38.95282559924656
3,3,5,Dark,USA,25,179.8022657472887,34.99888049231635
3,3,7,Dark,USA,28,178.55974719434818,46.4532110426161
3,3,8,Light,Finland,33,163.85166120443873,15.522600544823542
3,3,9,Light,Finland,24,173.24691526791705,25.650976763831245
3,3,10,Dark,USA,2,178.19856974647809,15.949609809451632
3,3,11,Light,Finland,16,172.40928144915586,16.802867253621418
3,3,12,Dark,USA,100,148.5183524744242,21.35344902674357
4,3,1,Dark,USA,33,192.9869404419164,42.56546232435439
4,3,2,Dark,USA,100,172.92992552619074,35.413451194763184
4,3,4,Dark,USA,5,179.36876327705724,39.00963677300347
4,3,5,Dark,USA,25,179.56126968847832,34.48794020546807
4,3,7,Dark,USA,28,178.9267661106608,46.50430281956991
4,3,8,Light,Finland,33,164.25198195019007,15.793533325195312
4,3,9,Light,Finland,24,173.3230072185264,25.79659170574612
4,3,10,Dark,USA,2,178.0959236813786,16.132936742570667
4,3,11,Light,Finland,16,172.73582499440965,17.186895476447212
4,3,12,Dark,USA,100,148.6820009398759,20.558137628767227
5,3,1,Dark,USA,33,193.1638878018784,42.36660295062595
5,3,2,Dark,USA,100,172.99676939498548,35.15993330213759
5,3,4,Dark,USA,5,179.54004386669834,38.94821405410767
5,3,5,Dark,USA,25,179.3934721426375,34.2325758934021
5,3,7,Dark,USA,28,179.24935711091234,46.601406468285454
5,3,8,Light,Finland,33,163.97746568928892,15.818536546495226
5,3,9,Light,Finland,24,173.15496946276835,25.81601513756646
5,3,10,Dark,USA,2,177.6455082492453,16.33208433787028
5,3,11,Light,Finland,16,173.01859574155858,17.652769618564182
5,3,12,Dark,USA,100,147.8417029747596,19.982694254981148
6,3,1,Dark,USA,33,193.22444253829383,42.87403504053752
6,3,2,Dark,USA,100,172.87836774304003,35.19492970572578
6,3,4,Dark,USA,5,179.60309896997987,39.38321246041192
6,3,5,Dark,USA,25,179.01316525044723,34.38714371787177
6,3,7,Dark,USA,28,179.0534113302214,46.91541035970052
6,3,8,Light,Finland,33,163.64061495485802,15.846989419725206
6,3,9,Light,Finland,24,172.83264050969925,26.043219301435684
6,3,10,Dark,USA,2,177.1167734654517,16.907496187422012
6,3,11,Light,Finland,16,173.13332873294948,18.065412839253742
6,3,12,Dark,USA,100,146.84431864238596,19.31607378853692
7,3,1,Dark,USA,33,193.00655030607112,42.63308631049262
7,3,2,Dark,USA,100,172.48583198233453,34.64294936921861
7,3,4,Dark,USA,5,179.40340809830613,39.05984587139554
7,3,5,Dark,USA,25,178.0405007022865,33.500898414187965
7,3,7,Dark,USA,28,178.7242036386125,46.55728605058458
7,3,8,Light,Finland,33,163.43703704997765,15.543600188361276
7,3,9,Light,Finland,24,172.19865010761404,25.817555321587456
7,3,10,Dark,USA,2,176.44172900477977,17.016506989796955
7,3,11,Light,Finland,16,173.17716704284996,18.09421247906155
7,3,12,Dark,USA,100,146.19360089515317,18.74379184510973
8,3,1,Dark,USA,33,192.9254457697716,42.59374630269152
8,3,2,Dark,USA,100,172.69567631088842,34.595842835272606
8,3,4,Dark,USA,5,179.52166976344932,38.95345634785168
8,3,5,Dark,USA,25,178.05384187549785,33.49093899787646
8,3,7,Dark,USA,28,178.57740268085337,46.60179488637127
8,3,8,Light,Finland,33,163.77831509189178,15.720583492027632
8,3,9,Light,Finland,24,172.48600259832807,26.068081425021813
8,3,10,Dark,USA,2,176.53363338955188,17.13139102535029
8,3,11,Light,Finland,16,173.2710577497041,18.12979516634316
8,3,12,Dark,USA,100,146.12430033402282,18.565107981363933
8,3,14,Dark,USA,6,175.42012714529295,27.46565580368042
9,3,1,Dark,USA,33,192.88647113953,42.593153548379874
9,3,2,Dark,USA,100,172.68283428990765,34.40141778445037
9,3,4,Dark,USA,5,179.5580792343456,38.89866570383881
9,3,5,Dark,USA,25,177.68226838361545,33.219325722567625
9,3,7,Dark,USA,28,178.42289584613394,46.588722343356565
9,3,8,Light,Finland,33,163.7841699085812,15.73163515346667
9,3,9,Light,Finland,24,172.37136426637784,26.16080503270388
9,3,10,Dark,USA,2,176.27894422238757,17.354491285986015
9,3,11,Light,Finland,16,173.40333330317782,18.31732368086673
9,3,12,Dark,USA,100,145.693145369801,18.21252743403117
9,3,14,Dark,USA,6,175.45580923663908,27.55016326904297
10,3,1,Dark,USA,33,192.84831734777373,42.58655042550302
10,3,2,Dark,USA,100,172.6965559251579,34.220824699191375
10,3,4,Dark,USA,5,179.59629589287988,38.83146459171288
10,3,5,Dark,USA,25,177.31931253192965,32.95865275924741
10,3,7,Dark,USA,28,178.24239816223135,46.56486414151345
10,3,8,Light,Finland,33,163.8082479441066,15.746770429038271
10,3,9,Light,Finland,24,172.29191183890453,26.266631807384726
10,3,10,Dark,USA,2,176.0870096553881,17.585995276500974
10,3,11,Light,Finland,16,173.5490009431728,18.50752859451904
10,3,14,Dark,USA,6,175.30727215870976,27.153831587897407
11,3,1,Dark,USA,33,192.8162833442811,42.57604922119395
11,3,2,Dark,USA,100,172.7409395873428,34.05375127892043
11,3,4,Dark,USA,5,179.6345424390468,38.75326944714924
11,3,5,Dark,USA,25,176.96073812414903,32.70475957171467
11,3,7,Dark,USA,28,178.04109527943618,46.52850394451493
11,3,8,Light,Finland,33,163.84726701448733,15.770518286679014
11,3,9,Light,Finland,24,172.24841338989273,26.384152554375422
11,3,10,Dark,USA,2,175.96278479460028,17.830753828854323
11,3,11,Light,Finland,16,173.71272019161853,18.71228100413039
11,3,14,Dark,USA,6,175.16410704802104,26.863358285692005
12,3,1,Dark,USA,33,192.79688191882755,42.563388778225566
12,3,2,Dark,USA,100,172.8218498151875,33.90038572135037
12,3,4,Dark,USA,5,179.67173462645425,38.66392801575312
12,3,5,Dark,USA,25,176.60547304365616,32.45708165301548
12,3,7,Dark,USA,28,177.82719653243038,46.47766147028647
12,3,8,Light,Finland,33,163.89372119550617,15.804016943253549
12,3,9,Light,Finland,24,172.23877087611032,26.512151554098057
12,3,10,Dark,USA,2,175.90914115909845,18.09641563537764
12,3,11,Light,Finland,16,173.8998175706902,18.94206149010497
12,3,14,Dark,USA,6,175.25925201252238,26.996786859300403
13,3,1,Dark,USA,33,192.7914936767521,42.55011301087715
13,3,2,Dark,USA,100,172.94218212619043,33.75998380770192
13,3,4,Dark,USA,5,179.70247047133853,38.56138995108831
13,3,5,Dark,USA,25,176.2498210107551,32.216193949043394
13,3,7,Dark,USA,28,177.60368410491873,46.408918832181214
13,3,8,Light,Finland,33,163.93755807807338,15.845124188191091
13,3,9,Light,Finland,24,172.25638100795692,26.64780710570765
13,3,10,Dark,USA,2,175.923331360024,18.390094632392923
13,3,11,Light,Finland,16,174.11011250977973,19.20060311684076
13,3,14,Dark,USA,6,175.19814042584414,27.00955867767334
14,3,1,Dark,USA,33,192.79800005226457,42.53479618404812
14,3,2,Dark,USA,100,173.10472993959823,33.62903524811791
14,3,4,Dark,USA,5,179.72013523645296,38.43941082769375
14,3,5,Dark,USA,25,175.88959432585963,31.97932220932148
14,3,7,Dark,USA,28,177.37212327691554,46.316255360793
14,3,8,Light,Finland,33,163.972997629402,15.890454858585883
14,3,9,Light,Finland,24,172.2943757101158,26.786470693938583
14,3,10,Dark,USA,2,176.00069384937595,18.714328647255453
14,3,11,Light,Finland,16,174.3391463072175,19.483535577688578
14,3,14,Dark,USA,6,175.00033847761068,27.052458657158745
15,3,1,Dark,USA,33,192.81441695746585,42.51368151052968
15,3,2,Dark,USA,100,173.31129927387423,33.50650171989951
15,3,4,Dark,USA,5,179.72141440296858,38.29103454582551
15,3,5,Dark,USA,25,175.52712577085964,31.745762403958523
15,3,7,Dark,USA,28,177.13732129051013,46.19565696970518
15,3,8,Light,Finland,33,163.9987986101633,15.93824140704684
15,3,9,Light,Finland,24,172.35039418978772,26.924117947615848
15,3,10,Dark,USA,2,176.13712336048104,19.067222087843305
15,3,11,Light,Finland,16,174.57975084245817,19.78144413190648
15,3,14,Dark,USA,6,174.86346031305953,27.00831820539559
16,3,1,Dark,USA,33,192.8411115733832,42.485520690170674
16,3,2,Dark,USA,100,173.5608263541456,33.39509689296581
16,3,4,Dark,USA,5,179.70757745108523,38.11445985880897
16,3,5,Dark,USA,25,175.16870038522876,31.518741213588697
16,3,7,Dark,USA,28,176.9060628026145,46.048324185259645
16,3,8,Light,Finland,33,164.01375773246363,15.98770215468219
16,3,9,Light,Finland,24,172.42352082172192,27.058071077290407
16,3,10,Dark,USA,2,176.3262667234215,19.446150268239386
16,3,11,Light,Finland,16,174.82452124971155,20.084747083601915
16,3,14,Dark,USA,6,174.7711961594751,26.999913374171808
17,3,1,Dark,USA,33,192.87976650967087,42.45042086015199
17,3,2,Dark,USA,100,173.85087264020206,33.296516066401175
17,3,4,Dark,USA,5,179.68318591923523,37.91245712740886
17,3,5,Dark,USA,25,174.81924122248057,31.30073407844568
17,3,7,Dark,USA,28,176.68435579646513,45.87824411349182
17,3,8,Light,Finland,33,164.0152578607866,16.03692481661882
17,3,9,Light,Finland,24,172.51073521775606,27.185067099864128
17,3,10,Dark,USA,2,176.55741321859156,19.847161881553816
17,3,11,Light,Finland,16,175.06704859879167,20.384265257624826
