frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft
1,3,73,Dark,USA,37,172.97306504360466,51.713864935768974
1,3,74,Dark,USA,21,178.49147298468247,48.114794890085854
1,3,75,Light,Finland,100,175.44245574896578,75.31663338343303
1,3,76,Light,Finland,100,174.45845766016325,62.90928244590759
1,3,77,Light,Finland,100,162.29565779083742,57.237761947843765
1,3,78,Dark,USA,100,180.01452396508833,52.672895193099976
1,3,79,Dark,USA,100,176.4506713648815,62.52674261728923
1,3,80,Dark,USA,100,189.71309764227416,48.80885945426093
1,3,82,Dark,USA,100,182.30579901679897,74.84106891685062
2,3,73,Dark,USA,37,172.8747536756485,51.58142262034946
2,3,74,Dark,USA,21,178.43136591220372,48.0367386341095
2,3,75,Light,Finland,100,175.1835422140541,74.90820089975993
2,3,76,Light,Finland,100,174.39745525981104,62.83062272601658
2,3,77,Light,Finland,100,162.20609224759616,57.14102758301629
2,3,78,Dark,USA,100,179.91889858075243,52.541601260503136
2,3,79,Dark,USA,100,176.40089331884505,62.461201482348976
2,3,80,Dark,USA,100,189.6213156166145,48.6777118841807
2,3,82,Dark,USA,100,182.2692106789468,74.78829622268677
3,3,73,Dark,USA,37,173.02288676417152,51.53696669472588
3,3,74,Dark,USA,21,178.2821737163182,47.95117510689629
3,3,75,Light,Finland,100,175.4524353791648,74.49599451488919
3,3,76,Light,Finland,100,174.20242664425874,62.60818097326491
3,3,77,Light,Finland,100,162.2214438450358,56.98387927479215
3,3,78,Dark,USA,100,179.9205800501733,52.481151289410064
3,3,79,Dark,USA,100,176.40443095580838,62.37314754062229
3,3,80,Dark,USA,100,189.55440623602416,48.59637485610114
3,3,82,Dark,USA,100,181.74142581618963,73.85148492124345
4,3,73,Dark,USA,37,172.81451557957848,51.29858493804932
4,3,74,Dark,USA,21,177.95939709931238,47.90757258733114
4,3,75,Light,Finland,100,175.43076189344814,74.02813209427728
4,3,76,Light,Finland,100,173.72025982851633,62.47622953520881
4,3,77,Light,Finland,100,161.96512894468358,56.886928743786285
